ID,star_rating,helpful_votes,total_votes,calc,cacl,vine,verified_purchase
RD79Q1G4BWQX2,5,15,24,0.625,TRUE,N,Y
RHNJZC29BQJ0B,5,13,24,0.541666667,TRUE,N,N
RI98RSHJLS08F,5,19,24,0.791666667,TRUE,N,N
RJEW4QO39THDZ,5,20,24,0.833333333,TRUE,N,N
RMWMRGTMTGDT5,5,18,24,0.75,TRUE,N,Y
RQ42EJSFI7JQK,5,23,24,0.958333333,TRUE,N,Y
RR7K3448A4RAH,5,17,24,0.708333333,TRUE,N,N
RSLP87WOVOCL9,5,16,24,0.666666667,TRUE,N,N
RUX1SRA97SY02,5,22,24,0.916666667,TRUE,N,N
RV75ARTOSX92G,5,14,24,0.583333333,TRUE,N,N
RVTL3UJ67HK2O,5,16,24,0.666666667,TRUE,N,N
RWKBO98RH25TP,5,21,24,0.875,TRUE,N,N
RY9MWN2YYJY52,5,17,24,0.708333333,TRUE,N,N
RZ12Z0BD9IQ97,5,15,24,0.625,TRUE,N,N
R10P2XVXA9DYTO,5,21,25,0.84,TRUE,Y,N
R11JP1VLCMTWIJ,5,17,25,0.68,TRUE,N,N
R131W7G9SQKVTI,5,21,25,0.84,TRUE,N,Y
R16H2YHE6BOZ2Z,5,13,25,0.52,TRUE,N,N
R18WABC8YPXJOD,5,22,25,0.88,TRUE,N,Y
R1LEBVGL31E97A,5,22,25,0.88,TRUE,N,N
R1P868CAT34GXF,5,17,25,0.68,TRUE,N,Y
R1PESNJ79YU7WQ,5,19,25,0.76,TRUE,N,Y
R1SBSZ3LAFXSOQ,5,21,25,0.84,TRUE,N,Y
R1SM2SPLEVFO3R,5,21,25,0.84,TRUE,N,Y
R1UJB70WCBH8ZU,5,23,25,0.92,TRUE,N,Y
R1URFJHV4OF2H,5,17,25,0.68,TRUE,N,Y
R1VHKNN61SDG0N,5,16,25,0.64,TRUE,N,Y
R1XRFXPEEWI9CU,5,23,25,0.92,TRUE,N,Y
R203281FFHMSCT,5,16,25,0.64,TRUE,N,Y
R20S3IIPVLV51K,5,21,25,0.84,TRUE,N,N
R23IX2O7CZQBWT,5,22,25,0.88,TRUE,N,N
R24888RMNJCJYO,5,17,25,0.68,TRUE,N,N
R27AWCRRCVDBG6,5,16,25,0.64,TRUE,N,Y
R2BGK4ADNJJUT6,5,25,25,1,TRUE,N,Y
R2CQEJI51G52VR,5,21,25,0.84,TRUE,N,N
R2CUQ7BSCBOXVB,5,24,25,0.96,TRUE,N,Y
R2FEKPXV2O3ZMM,5,14,25,0.56,TRUE,N,N
R2FM23WS3S71YQ,5,21,25,0.84,TRUE,N,Y
R2G7A05JCF1USP,5,16,25,0.64,TRUE,N,N
R2QQM0L46MRGD1,5,22,25,0.88,TRUE,N,Y
R2W9TTZU3M88YM,5,19,25,0.76,TRUE,N,N
R30ZO0BKB07A4Z,5,15,25,0.6,TRUE,N,Y
R35NDIZILEGEZO,5,23,25,0.92,TRUE,N,Y
R378AGJ98QF7U2,5,18,25,0.72,TRUE,N,N
R381B51ITMCIS0,5,15,25,0.6,TRUE,N,N
R3APWYNCAW5QN4,5,24,25,0.96,TRUE,N,N
R3H2PBH4NOXGIR,5,21,25,0.84,TRUE,N,Y
R3HOB4KXNGZ014,5,20,25,0.8,TRUE,N,Y
R3HRJ29Y9TY5UM,5,17,25,0.68,TRUE,N,N
R3I24PHXM9MA4T,5,15,25,0.6,TRUE,N,Y
R3JOHQJ1SOWG7X,5,17,25,0.68,TRUE,N,Y
R3L6SL6RSB7Z78,5,21,25,0.84,TRUE,N,N
R3LM0D4YCSX3FR,5,22,25,0.88,TRUE,N,N
R3LZ1TZXK1YMFJ,5,24,25,0.96,TRUE,N,Y
R3M5789ACWQDVB,5,16,25,0.64,TRUE,N,Y
R3MGUWAFZDY76U,5,15,25,0.6,TRUE,N,N
R3QX3X5VHFKKCS,5,22,25,0.88,TRUE,N,Y
R3SCZRIE4RNJJV,5,21,25,0.84,TRUE,N,Y
R492PZPKNZBGC,5,23,25,0.92,TRUE,N,N
R7N9THTRD8TUP,5,16,25,0.64,TRUE,N,Y
RCVB6F1WZ2VQS,5,21,25,0.84,TRUE,N,N
RIGKRBB87EGSZ,5,13,25,0.52,TRUE,N,N
RK1ZJBTMHKG6P,5,23,25,0.92,TRUE,N,N
RMDONQHXCLHYQ,5,22,25,0.88,TRUE,N,Y
RMZVNGOVDFH2Y,5,24,25,0.96,TRUE,N,Y
RPS589XAUKQSU,5,25,25,1,TRUE,N,Y
RRZWCVPFP8YC0,5,22,25,0.88,TRUE,N,N
RS2K3E7K8RWN6,5,21,25,0.84,TRUE,N,Y
RV158I7QY7MEJ,5,21,25,0.84,TRUE,N,N
R1L8N6VFY5KDSU,5,23,26,0.884615385,TRUE,Y,N
R12L373AT0A1DR,5,26,26,1,TRUE,N,N
R15YK5RQF00G5U,5,18,26,0.692307692,TRUE,N,N
R17WNVVYH5NRLB,5,18,26,0.692307692,TRUE,N,Y
R1BS1Z8K6CY1XR,5,18,26,0.692307692,TRUE,N,Y
R1GCM8BR0Q6TEX,5,15,26,0.576923077,TRUE,N,N
R1LNCNK0BY7OKR,5,21,26,0.807692308,TRUE,N,N
R1QATJZHPBQYJR,5,17,26,0.653846154,TRUE,N,Y
R1XC6SS4LZVPNA,5,25,26,0.961538462,TRUE,N,Y
R1YDZN3VTEPJYC,5,17,26,0.653846154,TRUE,N,Y
R1ZO19F8FE2VJI,5,23,26,0.884615385,TRUE,N,N
R1ZWR3D7RB1FXN,5,21,26,0.807692308,TRUE,N,Y
R208RABD241FMX,5,21,26,0.807692308,TRUE,N,N
R20V8DWJ450SHZ,5,23,26,0.884615385,TRUE,N,Y
R21VBQD8673TWS,5,24,26,0.923076923,TRUE,N,Y
R28HBEDPO77CSC,5,21,26,0.807692308,TRUE,N,N
R28YBA015IJL9R,5,25,26,0.961538462,TRUE,N,N
R2C96T86JKV728,5,19,26,0.730769231,TRUE,N,N
R2H52DZRLKC5V,5,19,26,0.730769231,TRUE,N,N
R2KH75MU8YANU2,5,17,26,0.653846154,TRUE,N,N
R2M2DKQPUXHUY6,5,19,26,0.730769231,TRUE,N,Y
R2SI3CXFUXB5IQ,5,17,26,0.653846154,TRUE,N,Y
R2VXAS5USEZML7,5,18,26,0.692307692,TRUE,N,Y
R2Z6XD3UPEGSQH,5,23,26,0.884615385,TRUE,N,Y
R3214P9LXB4YU6,5,20,26,0.769230769,TRUE,N,N
R33LIX3QIUC40X,5,23,26,0.884615385,TRUE,N,Y
R39X0RARIYOZ6,5,22,26,0.846153846,TRUE,N,Y
R3AXG99E1U08JZ,5,19,26,0.730769231,TRUE,N,Y
R3B5P650PR3QDL,5,24,26,0.923076923,TRUE,N,N
R3D7AADXU6TGOL,5,15,26,0.576923077,TRUE,N,N
R3GRX8QQFBKJFG,5,23,26,0.884615385,TRUE,N,Y
R3H5M09QJJPU7C,5,22,26,0.846153846,TRUE,N,N
R3LTAS54MY3J7,5,22,26,0.846153846,TRUE,N,N
R3M177GY9MUWNT,5,15,26,0.576923077,TRUE,N,N
R3MF645OF1PSMP,5,24,26,0.923076923,TRUE,N,N
R3QN83MQ3GIMOW,5,20,26,0.769230769,TRUE,N,Y
R3QXEZPUHNUDS5,5,22,26,0.846153846,TRUE,N,N
R3S557KQNUGYKJ,5,24,26,0.923076923,TRUE,N,N
RAI0XLM4E87HH,5,23,26,0.884615385,TRUE,N,Y
RAUR1I5K1LDB9,5,23,26,0.884615385,TRUE,N,N
RBE65A89E4SK1,5,14,26,0.538461538,TRUE,N,N
REL2XEGGFDFQR,5,21,26,0.807692308,TRUE,N,Y
RESDEYEAZTD3J,5,18,26,0.692307692,TRUE,N,N
RESYSTJPLOSN6,5,22,26,0.846153846,TRUE,N,Y
RJW9EMRPUJNJB,5,25,26,0.961538462,TRUE,N,Y
RK5KLFB4YXKWU,5,23,26,0.884615385,TRUE,N,Y
RK7YF3DJPRU1E,5,21,26,0.807692308,TRUE,N,Y
RKCTZMF9CBL8A,5,19,26,0.730769231,TRUE,N,Y
RPXPK9QW8UWHR,5,26,26,1,TRUE,N,Y
RQCIUYEIGCH5V,5,18,26,0.692307692,TRUE,N,N
RWBU51N5KI5ZZ,5,14,26,0.538461538,TRUE,N,N
R10Z8O8M8C4GJI,5,24,27,0.888888889,TRUE,N,N
R121ODNXEI71DS,5,26,27,0.962962963,TRUE,N,Y
R14BDK10UFXY39,5,19,27,0.703703704,TRUE,N,N
R1B1UY1AG0ENKL,5,18,27,0.666666667,TRUE,N,N
R1J9PTSK2WYADF,5,15,27,0.555555556,TRUE,N,N
R1KN7ZIXR21RGJ,5,25,27,0.925925926,TRUE,N,N
R1MEUHL78NPHZG,5,20,27,0.740740741,TRUE,N,N
R1RRWFVO9KJQCI,5,26,27,0.962962963,TRUE,N,Y
R1TCS316LO2IWN,5,26,27,0.962962963,TRUE,N,N
R1TGGIE2Q9M8QJ,5,22,27,0.814814815,TRUE,N,Y
R1Z868NYQIY6DP,5,25,27,0.925925926,TRUE,N,Y
R1ZZBFO54KSZ8H,5,19,27,0.703703704,TRUE,N,Y
R296YD8IVWHIW8,5,16,27,0.592592593,TRUE,N,Y
R2H3PE2ZZ8LZ96,5,18,27,0.666666667,TRUE,N,Y
R2NPB1GGK0HUB2,5,25,27,0.925925926,TRUE,N,Y
R2REG9K3SPWTVS,5,24,27,0.888888889,TRUE,N,N
R2RGOXAFE97E7P,5,15,27,0.555555556,TRUE,N,N
R2U9K9G1USK7RZ,5,23,27,0.851851852,TRUE,N,N
R2VMPI296DSGQ3,5,23,27,0.851851852,TRUE,N,Y
R2X81AS2P51JY1,5,24,27,0.888888889,TRUE,N,N
R2YAPZ6174ACC,5,17,27,0.62962963,TRUE,N,Y
R2ZAAEP066J7Y7,5,18,27,0.666666667,TRUE,N,N
R2ZCHYSBXP0JML,5,14,27,0.518518519,TRUE,N,N
R30AJGZGBEIT5B,5,24,27,0.888888889,TRUE,N,N
R31V926CTW6XC7,5,18,27,0.666666667,TRUE,N,N
R32GLGLDGLGBW8,5,18,27,0.666666667,TRUE,N,Y
R33IUY7AZ72YXI,5,23,27,0.851851852,TRUE,N,Y
R349CWVCMEO4GI,5,17,27,0.62962963,TRUE,N,N
R34V3MXDRCK8MC,5,22,27,0.814814815,TRUE,N,Y
R38ZZ1HX1685PU,5,19,27,0.703703704,TRUE,N,N
R3DLAT68XWIENN,5,17,27,0.62962963,TRUE,N,Y
R3E7MTIOXGNHY6,5,23,27,0.851851852,TRUE,N,Y
R3EOK5IKIHIYS4,5,21,27,0.777777778,TRUE,N,Y
R6HAGCBKWJV99,5,20,27,0.740740741,TRUE,N,Y
R7AT5993LTKFJ,5,22,27,0.814814815,TRUE,N,N
RB0Z94WZF95,5,18,27,0.666666667,TRUE,N,Y
RCONKATZ9T8KA,5,22,27,0.814814815,TRUE,N,Y
RCVYG6EZJ9ITO,5,19,27,0.703703704,TRUE,N,N
RFQKAGPG31IIR,5,24,27,0.888888889,TRUE,N,N
RN8YUQX95RD0X,5,25,27,0.925925926,TRUE,N,Y
RQVEMXCQ4YS3S,5,15,27,0.555555556,TRUE,N,Y
RSIZVCWDRBHZB,5,25,27,0.925925926,TRUE,N,N
RSTZ4EO6UNOSD,5,22,27,0.814814815,TRUE,N,Y
RTPQ7XE4YLGZU,5,14,27,0.518518519,TRUE,N,N
RYEJBMH8FK3P4,5,16,27,0.592592593,TRUE,N,Y
R10EZ2CYMJ5TRG,5,25,28,0.892857143,TRUE,N,Y
R11N50INKEG9BX,5,22,28,0.785714286,TRUE,N,N
R13WQK7B40ZZUV,5,19,28,0.678571429,TRUE,N,N
R18ASPJV59EFTX,5,21,28,0.75,TRUE,N,N
R1AQ1YO2G2OMMT,5,15,28,0.535714286,TRUE,N,N
R1HD41P8ZGZJIY,5,24,28,0.857142857,TRUE,N,Y
R1KVEK9XEXEBCV,5,27,28,0.964285714,TRUE,N,Y
R1L6LHDI264UJ,5,20,28,0.714285714,TRUE,N,Y
R1M88IA3W43MY0,5,27,28,0.964285714,TRUE,N,Y
R1R9ZY5DS3S2QB,5,24,28,0.857142857,TRUE,N,N
R1UWQLSIO6JQ85,5,27,28,0.964285714,TRUE,N,Y
R1XXJA7OBG8EUL,5,19,28,0.678571429,TRUE,N,N
R22G51D8Q8APY5,5,15,28,0.535714286,TRUE,N,N
R22HF0JPS5WPMJ,5,18,28,0.642857143,TRUE,N,N
R25WV8LUBVVPME,5,24,28,0.857142857,TRUE,N,N
R26QYR1OZII0YJ,5,26,28,0.928571429,TRUE,N,Y
R27QINWMFV67QO,5,23,28,0.821428571,TRUE,N,N
R28XPDKY01Q1IL,5,19,28,0.678571429,TRUE,N,Y
R2BBXRRX8IH3JB,5,19,28,0.678571429,TRUE,N,Y
R2D62R8SMV89WQ,5,28,28,1,TRUE,N,Y
R2HYP1M4L0X82I,5,19,28,0.678571429,TRUE,N,Y
R2L8EG581OF5YV,5,17,28,0.607142857,TRUE,N,N
R2R2LWLLF0SSH3,5,28,28,1,TRUE,N,Y
R2TW9DN2AZQR17,5,20,28,0.714285714,TRUE,N,Y
R2WGGXFL019KKV,5,20,28,0.714285714,TRUE,N,Y
R2ZE2IYU70RDH6,5,22,28,0.785714286,TRUE,N,Y
R35JAJJFGB730G,5,21,28,0.75,TRUE,N,Y
R37D934MUBZI2C,5,26,28,0.928571429,TRUE,N,N
R3H7FKJ9AXA6XJ,5,26,28,0.928571429,TRUE,N,N
R3IV2IWEOY5K20,5,21,28,0.75,TRUE,N,N
R3J889BNWX1QN4,5,24,28,0.857142857,TRUE,N,Y
R3O728S6RZNH7W,5,25,28,0.892857143,TRUE,N,Y
R3SE3C62TJ55KV,5,27,28,0.964285714,TRUE,N,Y
R6U5S73J9BBOS,5,22,28,0.785714286,TRUE,N,N
RFK9UYOJZI3SM,5,17,28,0.607142857,TRUE,N,Y
RO1DUS5K33ZSK,5,22,28,0.785714286,TRUE,N,Y
RT68RFAV1I6PT,5,21,28,0.75,TRUE,N,Y
R11448B6WGWK2C,5,29,29,1,TRUE,N,N
R142TDU5W0ZZWR,5,19,29,0.655172414,TRUE,N,Y
R14FUFEKYTXG9O,5,17,29,0.586206897,TRUE,N,N
R15H1MSVQZSTJT,5,15,29,0.517241379,TRUE,N,N
R16ASYUAD208UC,5,26,29,0.896551724,TRUE,N,Y
R175U14B7SDWDX,5,22,29,0.75862069,TRUE,N,Y
R1B1FY7ZGZOYYP,5,21,29,0.724137931,TRUE,N,Y
R1BXSCFEWGJVOI,5,21,29,0.724137931,TRUE,N,Y
R1E3GMMUTS3HNT,5,22,29,0.75862069,TRUE,N,N
R1UIUD4HDHXY3A,5,22,29,0.75862069,TRUE,N,N
R27YMI0ZU72IHD,5,29,29,1,TRUE,N,Y
R29UJ2O7J5CRFC,5,22,29,0.75862069,TRUE,N,Y
R2DRJ8HZ3ZYZUO,5,24,29,0.827586207,TRUE,N,N
R2G4J2B5INTAUH,5,28,29,0.965517241,TRUE,N,N
R2HJPLOT1I08OJ,5,17,29,0.586206897,TRUE,N,N
R2HW1QWUAZABUS,5,24,29,0.827586207,TRUE,N,Y
R2J1IMENAJTO3V,5,23,29,0.793103448,TRUE,N,N
R2JOHNCGC3ZZSZ,5,25,29,0.862068966,TRUE,N,Y
R2NT997H9W4G8R,5,18,29,0.620689655,TRUE,N,Y
R2O197KLE0J88L,5,23,29,0.793103448,TRUE,N,N
R2O4RBBGSM2OIS,5,24,29,0.827586207,TRUE,N,Y
R2RWJBLLPHK3H4,5,28,29,0.965517241,TRUE,N,Y
R2TDLMSCSS8CM5,5,15,29,0.517241379,TRUE,N,N
R2ZTHEU2JV8A9B,5,23,29,0.793103448,TRUE,N,N
R32EVAHZGDATF5,5,23,29,0.793103448,TRUE,N,Y
R33SB4VGDOB45D,5,23,29,0.793103448,TRUE,N,N
R345TDQKLE34GU,5,29,29,1,TRUE,N,Y
R362Z0RATWEKU3,5,25,29,0.862068966,TRUE,N,Y
R36LM0MTKPEDYL,5,26,29,0.896551724,TRUE,N,N
R36PGYLW3HNOHY,5,25,29,0.862068966,TRUE,N,N
R37HJABIVCNUKE,5,28,29,0.965517241,TRUE,N,N
R39LCL7DP3026S,5,20,29,0.689655172,TRUE,N,N
R3C7LA61ZMED97,5,29,29,1,TRUE,N,Y
R3CBWUV168DQCN,5,27,29,0.931034483,TRUE,N,Y
R3GQRR9HUF1NL2,5,24,29,0.827586207,TRUE,N,N
R3HW9WV88OG8I9,5,27,29,0.931034483,TRUE,N,Y
R3KI7EW6QA5STR,5,22,29,0.75862069,TRUE,N,N
R3TJTUU4MOUTR,5,28,29,0.965517241,TRUE,N,N
R5C2ZA5JWC669,5,19,29,0.655172414,TRUE,N,N
RABV7PGL4QG78,5,24,29,0.827586207,TRUE,N,Y
RHDC9IX2YJUVZ,5,29,29,1,TRUE,N,N
RM17B9ZGGDE1O,5,22,29,0.75862069,TRUE,N,Y
ROGXAZIIHOSND,5,16,29,0.551724138,TRUE,N,Y
RS73L3GJ7Q8P9,5,22,29,0.75862069,TRUE,N,N
RUWB8I2SFWSWE,5,24,29,0.827586207,TRUE,N,Y
RW421RDW1PPXF,5,27,29,0.931034483,TRUE,N,Y
RXQWCB607BW5I,5,21,29,0.724137931,TRUE,N,Y
RY8CIO3GGG004,5,27,29,0.931034483,TRUE,N,N
R10XC2AQFJ4XGO,5,21,30,0.7,TRUE,N,N
R1HRQDVVM19P0C,5,26,30,0.866666667,TRUE,N,Y
R1KAGMO68DH9ZN,5,26,30,0.866666667,TRUE,N,N
R1KU7OLFX715T4,5,30,30,1,TRUE,N,N
R1T7VDW8CL7PO7,5,26,30,0.866666667,TRUE,N,N
R1TTG05HHDOPMZ,5,26,30,0.866666667,TRUE,N,Y
R24GR92QRDFAEQ,5,26,30,0.866666667,TRUE,N,N
R28Y3QA2QD8HP,5,21,30,0.7,TRUE,N,N
R2CF339IQPIJF6,5,28,30,0.933333333,TRUE,N,N
R2FAARI3JQO9XQ,5,29,30,0.966666667,TRUE,N,Y
R2IO78ECSOBIOY,5,28,30,0.933333333,TRUE,N,N
R2IU78HO6KZ2J0,5,21,30,0.7,TRUE,N,N
R2K6VA1CMVQ05Q,5,22,30,0.733333333,TRUE,N,N
R2MHX43M4VL5WL,5,27,30,0.9,TRUE,N,N
R2PA9XYN02IHYG,5,26,30,0.866666667,TRUE,N,Y
R2SOW84LNVC8DY,5,23,30,0.766666667,TRUE,N,Y
R32MBGGNBPV2OD,5,19,30,0.633333333,TRUE,N,Y
R34SECJ51OMBSV,5,25,30,0.833333333,TRUE,N,N
R3A82WEJ11ICYA,5,23,30,0.766666667,TRUE,N,Y
R3H63A5CX9VAQT,5,30,30,1,TRUE,N,N
R3K470XU2O3N6G,5,26,30,0.866666667,TRUE,N,N
R3M9250KF024T5,5,20,30,0.666666667,TRUE,N,N
R75IBUJOAA883,5,25,30,0.833333333,TRUE,N,Y
R7KF7IO4B08W8,5,20,30,0.666666667,TRUE,N,N
R8F6DFCQ07DI3,5,25,30,0.833333333,TRUE,N,N
RE8WM1CL2KROL,5,28,30,0.933333333,TRUE,N,Y
ROM39B1ILLVF9,5,26,30,0.866666667,TRUE,N,N
RQKSUYDZMTDX1,5,21,30,0.7,TRUE,N,Y
RQXTHJ877GY9L,5,23,30,0.766666667,TRUE,N,N
RRPU4LTDUXT5M,5,17,30,0.566666667,TRUE,N,N
RS5LHM7YASIZA,5,20,30,0.666666667,TRUE,N,N
RWNGM2UDTZWFV,5,19,30,0.633333333,TRUE,N,N
RYJ8CIN39HD08,5,24,30,0.8,TRUE,N,N
R136K0VEWEB7BY,5,24,31,0.774193548,TRUE,N,Y
R1B5TNRJ0GUSQX,5,16,31,0.516129032,TRUE,N,N
R1FJSIEFVLH1U2,5,28,31,0.903225806,TRUE,N,N
R1HPCYWHNS47OZ,5,26,31,0.838709677,TRUE,N,Y
R1JQMDF7D9KY0E,5,27,31,0.870967742,TRUE,N,N
R1PJHO10KC5X9Z,5,20,31,0.64516129,TRUE,N,Y
R1PUUFVN7P3E55,5,26,31,0.838709677,TRUE,N,N
R1XC2208TR1HYU,5,29,31,0.935483871,TRUE,N,Y
R1ZLLCXJIGGUXJ,5,20,31,0.64516129,TRUE,N,Y
R20673QYJZYLWL,5,24,31,0.774193548,TRUE,N,N
R21Z1HTLLFL8PA,5,16,31,0.516129032,TRUE,N,N
R24MMNAADKGVA4,5,25,31,0.806451613,TRUE,N,N
R267R9EJD8Q12Z,5,21,31,0.677419355,TRUE,N,N
R2DMYY8Y4BNMGZ,5,28,31,0.903225806,TRUE,N,Y
R2F0RTLYWX0EHN,5,25,31,0.806451613,TRUE,N,Y
R2H2SA2VLXV1W7,5,20,31,0.64516129,TRUE,N,N
R2TDH4SHNAMUOF,5,27,31,0.870967742,TRUE,N,Y
R2ZVBQEKPE6N0P,5,24,31,0.774193548,TRUE,N,Y
R319A8P5PXX0WC,5,28,31,0.903225806,TRUE,N,Y
R35DPRRAF4WOPY,5,20,31,0.64516129,TRUE,N,N
R36O341WWXXKNP,5,28,31,0.903225806,TRUE,N,N
R3DA6DOGUSZMQH,5,28,31,0.903225806,TRUE,N,Y
R3E1NI61N7SSM3,5,25,31,0.806451613,TRUE,N,N
R3P0E8HGZJQPRZ,5,24,31,0.774193548,TRUE,N,N
R3RTSOUXVJJR0B,5,18,31,0.580645161,TRUE,N,N
R3Z9XCQP9C7SS,5,30,31,0.967741935,TRUE,N,Y
R6TKYV8WN6K2U,5,22,31,0.709677419,TRUE,N,N
R84Z3J1WO5D2J,5,31,31,1,TRUE,N,Y
RB8HJBFSMM5E9,5,30,31,0.967741935,TRUE,N,Y
RE6SMEHNJGT5U,5,20,31,0.64516129,TRUE,N,Y
RG194F6PO8BTD,5,26,31,0.838709677,TRUE,N,N
RG4YMCDB349MQ,5,22,31,0.709677419,TRUE,N,Y
RLWGZUM422EKT,5,27,31,0.870967742,TRUE,N,N
RM7LJPFX185WU,5,27,31,0.870967742,TRUE,N,Y
RSY0VS19GPF5Q,5,26,31,0.838709677,TRUE,N,Y
RVB8DYXAZ68KJ,5,19,31,0.612903226,TRUE,N,Y
RVDUD6QVJERB2,5,23,31,0.741935484,TRUE,N,N
RY4Z0DI7YF6XW,5,20,31,0.64516129,TRUE,N,Y
R10AKLIYOP38A1,5,31,32,0.96875,TRUE,N,Y
R15Z33UDRZ9AJT,5,30,32,0.9375,TRUE,N,N
R19EUQHWTCDBQD,5,17,32,0.53125,TRUE,N,N
R1C1DXYFA5JB9L,5,29,32,0.90625,TRUE,N,N
R1GC0IS3TY7WQB,5,24,32,0.75,TRUE,N,Y
R1GGBSQH5TYJEV,5,27,32,0.84375,TRUE,N,N
R1I8U8AG1DO2RO,5,24,32,0.75,TRUE,N,N
R1INVCRCQHEEZE,5,29,32,0.90625,TRUE,N,N
R1LYNKB68V1IY8,5,31,32,0.96875,TRUE,N,N
R1UKXO7VUV7HLN,5,21,32,0.65625,TRUE,N,N
R20A8HG02ZNEP,5,31,32,0.96875,TRUE,N,Y
R244YZQF4J0GKP,5,22,32,0.6875,TRUE,N,N
R24QZ71KSF93XE,5,23,32,0.71875,TRUE,N,N
R25ZICF145WEN9,5,28,32,0.875,TRUE,N,N
R2A6QJC9HN6GG8,5,25,32,0.78125,TRUE,N,Y
R2CH8JSBJ5FIBU,5,28,32,0.875,TRUE,N,Y
R2DBXL5D4GPQ3S,5,28,32,0.875,TRUE,N,Y
R2GO00U1SOBRM5,5,18,32,0.5625,TRUE,N,N
R2IS3LW1D10GZ5,5,32,32,1,TRUE,N,N
R2P5SIN5SS7HM0,5,22,32,0.6875,TRUE,N,N
R2R3CJOSZ10X4Q,5,19,32,0.59375,TRUE,N,N
R2RQQWAGBNVVGP,5,31,32,0.96875,TRUE,N,N
R2SDXH6S54N0VB,5,29,32,0.90625,TRUE,N,N
R36EGX5UVR2DO9,5,29,32,0.90625,TRUE,N,Y
R38AJQ3P0U07ZK,5,22,32,0.6875,TRUE,N,Y
R38GH6MBFP6N5O,5,25,32,0.78125,TRUE,N,N
R3FY5P028O475G,5,30,32,0.9375,TRUE,N,N
R3GR6FCZT36Q4K,5,29,32,0.90625,TRUE,N,N
R3P17OZ55BAUO1,5,21,32,0.65625,TRUE,N,N
R3UH5C0FXRPZ6K,5,19,32,0.59375,TRUE,N,Y
R86CD4N1SPZKD,5,27,32,0.84375,TRUE,N,N
R8N6BYN9JDGH6,5,21,32,0.65625,TRUE,N,N
RC04OND0PNKCI,5,24,32,0.75,TRUE,N,Y
RFOUADRDB9R35,5,29,32,0.90625,TRUE,N,N
ROU82AR56A8SI,5,26,32,0.8125,TRUE,N,Y
RVZAK4SBBZ221,5,20,32,0.625,TRUE,N,N
RXYHOEQ2ZAOXF,5,19,32,0.59375,TRUE,N,N
RYZZBJ7QP3EXL,5,22,32,0.6875,TRUE,N,N
R12IOIVKUAUWR7,5,33,33,1,TRUE,N,Y
R13QTZGCZA1LP0,5,27,33,0.818181818,TRUE,N,N
R18VNANKYZMQB2,5,31,33,0.939393939,TRUE,N,Y
R19KPBDPIJ3N67,5,24,33,0.727272727,TRUE,N,Y
R1A8M7EU3DZ7W3,5,31,33,0.939393939,TRUE,N,Y
R1BNN646S1G4SN,5,20,33,0.606060606,TRUE,N,Y
R1H7F21NMG8ND8,5,29,33,0.878787879,TRUE,N,Y
R1XWZMF6RLIFO6,5,22,33,0.666666667,TRUE,N,N
R24XN3C1IQ3RZS,5,27,33,0.818181818,TRUE,N,N
R260ND7CLIF6HF,5,21,33,0.636363636,TRUE,N,Y
R28R0R0VLADL92,5,20,33,0.606060606,TRUE,N,Y
R2HWWWIXSDWPT4,5,31,33,0.939393939,TRUE,N,N
R2LRDQTBLHBC1I,5,29,33,0.878787879,TRUE,N,Y
R2WN5LKH747P96,5,23,33,0.696969697,TRUE,N,N
R3CXZCJ8P934X2,5,33,33,1,TRUE,N,N
R3G4H0E50VDHGE,5,24,33,0.727272727,TRUE,N,Y
R3I0YBC0URGT85,5,30,33,0.909090909,TRUE,N,Y
R3QKXPM5CZF7PB,5,27,33,0.818181818,TRUE,N,Y
R3SMQ44RCVZHWH,5,28,33,0.848484848,TRUE,N,Y
R3SUTMVEZ2UO7X,5,17,33,0.515151515,TRUE,N,N
R6K97T59B6D8G,5,29,33,0.878787879,TRUE,N,N
RD03KQTH9GHZH,5,27,33,0.818181818,TRUE,N,Y
RH0532BDM6P7O,5,17,33,0.515151515,TRUE,N,N
RLV5CJJPYMP85,5,25,33,0.757575758,TRUE,N,N
ROMPVQDOGG737,5,32,33,0.96969697,TRUE,N,N
RTPZVSN27FO5,5,32,33,0.96969697,TRUE,N,Y
RZP3N4IMMSEEF,5,27,33,0.818181818,TRUE,N,N
R10MTPQ3S60W1V,5,31,34,0.911764706,TRUE,N,N
R18GQVWXQQFTL6,5,30,34,0.882352941,TRUE,N,Y
R18I3T2KEK6LSE,5,27,34,0.794117647,TRUE,N,N
R18IBPW8CCON9Q,5,34,34,1,TRUE,N,Y
R1H1YQKEGBHWWG,5,25,34,0.735294118,TRUE,N,Y
R1HQFSUZ147FDM,5,32,34,0.941176471,TRUE,N,Y
R1NF417I5GTJI9,5,31,34,0.911764706,TRUE,N,Y
R1RC8LVKC01U57,5,29,34,0.852941176,TRUE,N,N
R1ZM3O5NBSS8LQ,5,30,34,0.882352941,TRUE,N,Y
R21VRS4PW50767,5,32,34,0.941176471,TRUE,N,N
R24X7RZ12BMQAZ,5,19,34,0.558823529,TRUE,N,N
R2ACHLKJTLD8I,5,25,34,0.735294118,TRUE,N,Y
R2E2LWKUFGJPX0,5,24,34,0.705882353,TRUE,N,Y
R2KB493AG4Y279,5,30,34,0.882352941,TRUE,N,Y
R2TL9S48KXC122,5,27,34,0.794117647,TRUE,N,Y
